gridcode;year;nitrate;rainfall;oxygen;area;emission;stockage;grass;vegetableG1;vegetableG2;vegetableG3;catchcrop;norm_N;deposition
885200;2009;6.9;175.4568333;68.4;0.823941956;0.004207314;-0.000913047;0.53230527;0;0;0;yes;0.028071782;0.003832614
885200;2010;17.1;113.7863889;99.8;0.805186369;0.004959692;2.26E-05;0.527558598;0;0;0;yes;0.027252697;0.003537331
885200;2011;8.3;67.19192325;53.6;0.824965546;0.004408263;0.000672567;0.508841019;0;0.022897532;0;yes;0.026050479;0.003895836
885200;2012;8.2;117.0177778;58.8;0.819019048;0.004340738;-0.000143969;0.50766882;0;0.004324024;0.013723289;yes;0.02684343;0.003849426
885200;2013;23;71.635;48.8;0.826029064;0.004297387;-0.000681101;0.511714525;0;0.037684132;0;yes;0.02627226;0.003299304
886200;2008;19.6;46.24466234;127.9;0.851046518;0.003960584;-0.000868826;0.514067406;0;0;0;yes;0.02905886;0.003258601
886200;2009;19.1;175.4568333;77.5;0.866352224;0.004316072;0.000259584;0.505410903;0;0;0;yes;0.027689738;0.002819798
886200;2010;19.7;137.5924487;72.6;0.858674337;0.005621433;0.000290391;0.501482564;0;0;0;yes;0.027338273;0.002593515
886200;2011;17.8;76.76144893;82.4;0.862291149;0.004272996;2.40E-05;0.512743817;0;0.107526906;0.011541592;yes;0.026532392;0.002881834
886200;2012;17.9;117.0177778;74.2;0.863421958;0.004250648;-0.000271787;0.508321986;0;0.055335682;0.013781767;yes;0.027749552;0.002835674
886200;2013;14.8;86.94066667;84.3;0.866078854;0.00450252;0.000454425;0.489911729;0;0.066758242;0;yes;0.026604513;0.002457495
896540;2008;12;77.87619048;57.3;0.69494461;0.006590701;-0.000636768;0.455908303;0;0;0;no;0.027707146;0.005633693
896540;2009;16.7;178.7308333;78.5;0.694366817;0.006598301;0.000758711;0.440851835;0;0;0;no;0.026823943;0.005090839
896540;2010;12;113.7863889;75.5;0.697373874;0.007274703;-0.000325153;0.443606419;0;0;0;no;0.027832807;0.004562516
896540;2011;12.5;78.69423094;86.6;0.687326498;0.009201791;0.000480881;0.430199816;0.022443262;0.086120475;0.004462208;no;0.025294531;0.005175611
896540;2012;16;139.9128111;72;0.687029056;0.008773523;-0.000492956;0.435418014;0.024670372;0.052293192;0.006703048;no;0.023403043;0.005073927
896540;2013;12.1;121.8742143;76.9;0.638893094;0.009282655;0.001074947;0.394675614;0.030013477;0.12087352;0.0086013;no;0.023390703;0.004715483
898800;2008;13;77.87619048;78.7;0.573839718;0.004592931;-0.000849155;0.440606041;0;0;0;no;0.021493795;0.007265957
898800;2009;12.6;178.7308333;80.8;0.502198376;0.008200711;0.004697701;0.466854903;0;0;0;no;0.022981581;0.007518874
898800;2010;13.4;220.0161667;86.6;0.495077817;0.00944033;-0.00068936;0.482015051;0;0;0;no;0.022158828;0.006807083
898800;2011;11.6;104.8591667;75.7;0.496931886;0.010049229;0.00483621;0.514532551;0;0.117808146;0;no;0.016946219;0.007621597
898800;2012;12.1;139.9128111;63.6;0.493237764;0.009137966;0.001333953;0.473436204;0.000252731;0.122254205;0.016417211;no;0.01651883;0.007484294
898800;2013;8;121.8742143;84.2;0.485687445;0.010012665;-0.001378457;0.459023281;0.003863536;0.157417133;0;no;0.019428884;0.006525219
901606;2008;13;58.84414103;72.4;0.863204267;0.008091128;0.00139261;0.428796528;0;0;0;yes;0.025006681;0.004482638
901606;2009;13.7;178.7308333;70.4;0.848331381;0.008362547;1.82E-05;0.424571676;0;0;0;yes;0.023085608;0.004041744
901606;2010;12.2;113.7863889;72.7;0.848496838;0.008662188;-0.001936585;0.453875032;0;0;0;yes;0.025202004;0.003586004
901606;2011;14.5;66.64401838;89.5;0.850552402;0.007234013;-0.001064629;0.434236782;0.024925417;0.050766729;0.034548152;yes;0.024396776;0.004438921
901606;2012;11.1;106.0758333;72.2;0.861691653;0.007092706;0.000217304;0.436239438;0.041758474;0.078491546;0.009208582;yes;0.023206767;0.004235761
901606;2013;10.1;199.7689365;75.7;0.843487523;0.006721611;-0.000487211;0.411331869;0.028225288;0.11064208;0;yes;0.023686942;0.003743854
901760;2008;13;58.84414103;41;0.868297856;0.016228785;0.001568655;0.45764123;0;0;0;yes;0.024668056;0.007344909
901760;2009;13.7;178.7308333;31.6;0.866599384;0.014758219;-0.001752109;0.439620863;0;0;0;yes;0.024529168;0.006678769
901760;2010;9.5;99.54388889;35;0.869247445;0.017368805;-0.002949778;0.464833166;0;0;0;yes;0.025151046;0.005827048
901760;2011;16.6;66.64401838;49.1;0.858379454;0.01433039;0.001637859;0.429560536;0.001240568;0.055212836;0.025189527;yes;0.023730943;0.007143381
901760;2012;11.7;106.0758333;26.7;0.86255514;0.012442912;-0.00125584;0.429558835;0.006579199;0.051639146;0.023897104;yes;0.024124294;0.006907571
901760;2013;12.5;199.7689365;38.5;0.854396056;0.012901343;0.003924438;0.424688021;0;0.069368971;0;yes;0.023385241;0.00601896
905050;2008;10;58.84414103;65.5;0.880739947;0.01525645;-0.001763561;0.440821868;0;0;0;yes;0.027933062;0.005211156
905050;2009;10.4;58.08033164;76.8;0.878795067;0.014686117;-0.000162226;0.429563682;0;0;0;yes;0.02493846;0.004714507
905050;2010;7.7;113.7863889;36.7;0.867560638;0.015564558;-0.001068768;0.431331522;0;0;0;yes;0.026819447;0.004264201
905050;2011;11.4;66.64401838;77.9;0.852125459;0.012820425;0.001046039;0.449238138;0.03265855;0.089845488;0;yes;0.025607615;0.004931425
905050;2012;10.1;83.51194444;71;0.877572895;0.011605296;-0.001254106;0.436608194;0.049401356;0.060658218;0.001277106;no;0.025022348;0.004616675
905050;2013;8.4;84.58316667;69;0.87568451;0.01341426;-0.000592301;0.436328021;0.036090735;0.11690229;0;yes;0.02465374;0.004044646
905500;2008;13;58.84414103;80.3;0.888999791;0.012904418;0.003334981;0.227643249;0;0;0;no;0.020907722;0.005180778
905500;2009;12.9;58.08033164;79.9;0.898166848;0.013796041;-0.001102636;0.234697839;0;0;0;no;0.021346838;0.004622396
905500;2010;10.4;99.54388889;71;0.875560179;0.014281035;0.000878996;0.23108194;0;0;0;no;0.023032622;0.004199548
905500;2011;14.4;66.64401838;80.5;0.87454343;0.014033997;-0.001781538;0.218172608;0.060178454;0.108998876;0.001655096;no;0.020378503;0.004945759
905500;2012;10.8;106.0758333;71.2;0.875355546;0.01086759;0.00144199;0.239957764;0.062029948;0.069290272;0.009080253;no;0.019483606;0.00475315
905500;2013;12.4;199.7689365;81.1;0.871307002;0.013027719;0.002508878;0.230658202;0.01953327;0.165104947;0.002480076;no;0.017824526;0.004161425
906300;2008;11;58.84414103;82.2;0.650794096;0.006580582;-0.001295256;0.399567652;0;0;0;yes;0.027616281;0.006276146
906300;2009;12.7;178.7308333;80.3;0.655156375;0.005165644;0.000203291;0.396113494;0;0;0;yes;0.026948718;0.005512256
906300;2010;9.9;113.7863889;67;0.650725806;0.005619487;0.000529251;0.419750864;0;0;0;yes;0.025588969;0.004995276
906300;2011;14.6;66.64401838;87.1;0.65409399;0.005565109;-0.002367991;0.42474672;0.034290545;0.131395856;0.032774865;yes;0.02420104;0.00607364
906300;2012;11.3;106.0758333;82.8;0.657528005;0.004743088;0.001416633;0.435677799;0.024369733;0.085134763;0.081801808;yes;0.025017864;0.005794123
906300;2013;8.1;199.7689365;32.6;0.653903434;0.004911305;0.001841278;0.417685134;0.055679832;0.142569714;0.039594206;yes;0.024996254;0.00508183
906750;2008;15;58.84414103;83.9;0.930159766;0.00612196;-0.002186868;0.39924101;0;0;0;no;0.025830812;0.003856484
906750;2009;15.1;178.7308333;79.8;0.92572946;0.006733474;-0.00284116;0.400587265;0;0;0;no;0.027299765;0.003449588
906750;2010;13.2;113.7863889;63.1;0.927534952;0.006644079;-0.000800084;0.389978455;0;0;0;no;0.025613245;0.003097613
906750;2011;15.8;66.64401838;95.2;0.9142405;0.007137606;-0.001659205;0.3717846;0.002950291;0.020087647;0;no;0.022534138;0.003599995
906750;2012;11.9;106.0758333;75.8;0.914077016;0.006682736;0.000547685;0.356257482;0.025198507;0.042516988;0.004145788;no;0.02066376;0.003457048
906750;2013;10.4;199.7689365;67.9;0.922081026;0.006168827;0.004014983;0.349591557;0.002641234;0.069084525;0.001094788;no;0.01931253;0.003018103
910590;2008;7.1;78.01543269;78.4;0.904777514;0.003779628;0.000286445;0.433687866;0;0;0;yes;0.027891847;0.003498959
910590;2009;11.1;54.86490079;76;0.906310807;0.00365277;-1.92E-05;0.421793973;0;0;0;yes;0.027903287;0.003096688
910590;2010;17.8;116.3582344;52.5;0.905362507;0.004052566;-0.000104324;0.428467077;0;0;0;yes;0.027742897;0.002842324
910590;2011;14.1;59.97465278;65.4;0.898994493;0.004120366;-0.001042492;0.435111753;0.104102658;0.146105593;0.023038304;yes;0.027270765;0.003133636
910590;2012;16.6;152.1092045;34.3;0.89719018;0.003820984;0.000156049;0.438008816;0.09554177;0.132130714;0.030625222;yes;0.028061663;0.003079059
910590;2013;16.6;97.83579915;26;0.891470248;0.003774478;-0.001026167;0.429699063;0.096291844;0.168263695;0.036302847;yes;0.026949014;0.002726704
913092;2008;16.4;63.89033333;92.2;0.961601728;0.004789243;-0.001243129;0.131397338;0;0;0;no;0.026169123;0.002514119
913092;2009;16.8;67.97666667;89.2;0.959355457;0.004487027;-0.001625874;0.115788511;0;0;0;no;0.025760432;0.002243103
913092;2010;14.3;40.04914286;91;0.95851746;0.004477935;-0.000268608;0.115876728;0;0;0;no;0.024908612;0.002080479
913092;2011;17.2;49.59446571;94;0.957598825;0.004077774;0.000410189;0.115816058;0.043765169;0.009437776;0.018023683;no;0.02319382;0.002187096
913092;2012;15.3;61.45666667;119.4;0.926108572;0.003833454;0.000591402;0.120151454;0.009985602;0.000864197;0.009924951;no;0.02353637;0.002230625
913092;2013;14.4;48.43542857;97.3;0.951575471;0.00392994;0.000845047;0.140970813;0.034747149;0.013743379;0.011874753;no;0.023642115;0.001962743
913093;2008;18.7;63.89033333;86;0.964168281;0.004395319;0.000227461;0.168789586;0;0;0;no;0.020239459;0.005052321
913093;2009;20.8;67.97666667;83.8;0.960435841;0.006325618;0.000651199;0.147272189;0;0;0;no;0.019989999;0.004588505
913093;2010;16.8;40.04914286;80.4;0.959431617;0.005273426;-0.001019785;0.123546236;0;0;0;no;0.02153831;0.004248673
913093;2011;19.4;49.59446571;0;0.956220527;0.00390692;-0.001072614;0.124535275;0.093132221;0.016408851;0;no;0.014333607;0.004562137
913093;2012;17.6;61.45666667;103.5;0.957703184;0.004909434;-2.48E-05;0.124177609;0.062063038;0.009923409;0.05795111;no;0.016599207;0.004476105
913093;2013;16.9;28.04602381;93.4;0.953048978;0.004917914;0.000602021;0.123910044;0.019225904;0.009037441;0.077911716;no;0.015296209;0.004057518
918250;2008;16;78.01543269;88.3;0.928223982;0.004984018;-0.000829624;0.275291466;0;0;0;yes;0.026523092;0.004228318
918250;2009;19;174.8;80.7;0.922948969;0.004876719;-0.000918653;0.278135432;0;0;0;yes;0.025491091;0.003807728
918250;2010;14.4;103.2588889;81.2;0.927194687;0.00567999;7.62E-05;0.267503047;0;0;0;yes;0.026618594;0.003436572
918250;2011;16.1;145.4296528;73.6;0.919337372;0.00530077;-0.001626627;0.265955006;0.074364032;0.173432044;0.069373711;yes;0.025430235;0.004104716
918250;2012;12.8;117.3909286;60;0.925713318;0.005634265;-0.001221854;0.245673688;0.066935311;0.156788679;0.049509401;yes;0.023410777;0.003974894
918250;2013;11.3;98.46579915;73.4;0.921168038;0.008067939;0.00026443;0.245926542;0.060852039;0.220400933;0.057135627;yes;0.025104417;0.003504864
918440;2008;18;78.01543269;84.6;0.899563859;0.00942153;0.00121321;0.298015222;0;0;0;yes;0.025012504;0.00396158
918440;2009;19.8;174.8;82.1;0.90025738;0.009078606;8.52E-05;0.292394105;0;0;0;yes;0.02434455;0.003572838
918440;2010;17.2;103.2588889;92.9;0.900526272;0.009977839;0.000144475;0.26311256;0;0;0;no;0.023438416;0.003170013
918440;2011;17.1;50.11472222;89.7;0.893056639;0.00976954;-0.003089844;0.245156658;0.06222434;0.213971041;0.023338193;no;0.022837631;0.003717302
918440;2012;15.2;168.2345379;60.8;0.889691833;0.0102991;-0.003244861;0.241128199;0.049363737;0.169364571;0.042769997;no;0.021199164;0.003632558
918440;2013;13.2;98.46579915;76.7;0.882007512;0.010224625;-0.001432813;0.229948889;0.049278941;0.205085862;0.064542075;no;0.021790489;0.003192771
918600;2008;9.1;41.30075748;0;0.784741092;0.004748212;-0.00021042;0.333540782;0;0;0;no;0.023248876;0.005354792
918600;2009;14.7;54.86490079;64.7;0.782201716;0.004573585;-0.00090791;0.363060083;0;0;0;no;0.025208383;0.004836602
918600;2010;10.9;57.68871212;0;0.780567556;0.00473077;-0.000954136;0.353113664;0;0;0;no;0.024073576;0.004399129
918600;2011;16.8;50.11472222;71.1;0.780275641;0.004154618;5.59E-05;0.356053382;0.059421705;0.213426576;0.016601507;no;0.023871564;0.004980336
918600;2012;11.3;168.2345379;83.8;0.777013908;0.004111895;-0.000269927;0.359085701;0.079662536;0.13857068;0.013897254;no;0.024182947;0.004887558
918600;2013;10.7;98.46579915;35.9;0.760014775;0.004501505;0.00040753;0.338837383;0.050116823;0.195570527;0.019083646;no;0.023131679;0.004371509
919010;2008;21;78.01543269;82.9;0.904062936;0.004545285;-0.000414937;0.180724766;0;0;0;no;0.025200969;0.005564761
919010;2009;23.7;174.8;72.7;0.908512004;0.00458301;-0.001127694;0.181886717;0;0;0;no;0.026135683;0.00500157
919010;2010;25.5;103.2588889;78.7;0.908511241;0.004945481;-0.001678195;0.17060656;0;0;0;no;0.024388094;0.004517551
919010;2011;28;145.4296528;77.8;0.909789905;0.003957032;-0.000959627;0.186401456;0.054989917;0.354560421;0.024611184;no;0.025584028;0.005211491
919010;2012;22.7;168.2345379;69.9;0.908071871;0.004200567;-0.000787965;0.179448144;0.091251685;0.184540852;0.014351497;no;0.025887934;0.005099088
919010;2013;17.6;98.46579915;76.7;0.90029379;0.004060011;0.000456386;0.172107359;0.048337208;0.261747063;0.035467474;no;0.024361575;0.004491081
923410;2008;19;117.0023077;89.8;0.877789092;0.003524294;0.000120623;0.222004405;0;0;0;no;0.025536652;0.003872309
923410;2009;19.3;59.4787422;86.5;0.857316106;0.002661002;-0.000339522;0.213121331;0;0;0;no;0.025280123;0.003553409
923410;2010;16.9;134.3238889;88.9;0.874236653;0.002597899;0.000223085;0.225006033;0;0;0;no;0.025306574;0.003253655
923410;2011;18.2;55.78446571;88.3;0.841480122;0.002090198;0.0001708;0.248145156;0.175197607;0.150092633;0.025929778;no;0.025492699;0.003647019
923410;2012;13.8;97.2397381;79.5;0.837932753;0.002248727;0.000484041;0.227523352;0.17988599;0.268096555;0;no;0.02203113;0.003567138
923410;2013;11.4;227.82;77;0.831532595;0.002218542;-0.000615397;0.200001157;0.218747308;0.183673967;0.001661311;no;0.021448118;0.003187378
924400;2008;18;117.0023077;83.5;0.861903661;0.013216263;-3.16E-05;0.296207743;0;0;0;yes;0.026548649;0.006068168
924400;2009;18;170.6;75;0.864987405;0.011686131;-0.001015964;0.298849485;0;0;0;yes;0.026557352;0.005458099
924400;2010;15.4;134.3238889;68.7;0.861810198;0.013705825;-0.003050192;0.293273325;0;0;0;yes;0.026078682;0.004883414
924400;2011;14.3;168.6998512;79.2;0.855176589;0.014467427;0.000644757;0.299039813;0.151196627;0.128964803;0.005824885;yes;0.026063415;0.00592673
924400;2012;14.6;97.2397381;58.6;0.855722809;0.011698361;-0.00229539;0.274224083;0.125426698;0.088569467;0.009159706;yes;0.025613072;0.005793997
924400;2013;12;227.82;73;0.846774902;0.011558242;-0.000266248;0.263315152;0.146240401;0.148406488;0.025782999;yes;0.025390444;0.005114409
926100;2008;23;82.32435134;55.1;0.811544538;0.007624202;-0.001122805;0.133300407;0;0;0;no;0.025681768;0.007387066
926100;2009;23.9;170.6;69.8;0.810045264;0.006615501;0.001351642;0.118916475;0;0;0;no;0.025832767;0.006706486
926100;2010;20.7;38.88580952;75;0.818472076;0.007808309;-0.000250902;0.158608186;0;0;0;no;0.026246527;0.005831924
926100;2011;27;168.6998512;59.9;0.821425121;0.007349039;-0.000840253;0.174538461;0.291726473;0.263015575;0.040068676;yes;0.026254596;0.006745205
926100;2012;22.3;116.11625;66.4;0.810628891;0.00470998;-0.003826045;0.141617362;0.334933535;0.231544853;0.047996479;no;0.024410734;0.006665059
926100;2013;21.2;208.6539103;65.4;0.804554571;0.004667365;0.000881456;0.157799207;0.306271319;0.266626277;0.037407002;yes;0.026436753;0.0057935
928710;2008;17;58.84414103;70.6;0.87565673;0.014207772;-9.91E-06;0.311881573;0;0;0;no;0.025385599;0.005055256
928710;2009;16.7;58.08033164;65.9;0.874192321;0.014618035;-0.000772286;0.316716064;0;0;0;no;0.025636133;0.00453477
928710;2010;17.3;113.7863889;34.8;0.875186964;0.013998537;-0.001417808;0.333767564;0;0;0;no;0.023392372;0.003976064
928710;2011;27.6;40.78359524;74;0.869136856;0.01556896;-0.001654749;0.322817209;0.081222475;0.194571501;0.027837616;no;0.024284134;0.004620489
928710;2012;17.6;138.6423611;52.9;0.868265729;0.015627333;0.006132305;0.323646756;0.046988159;0.20443186;0;no;0.023588652;0.00452066
928710;2013;14.8;139.4857991;63.8;0.866127673;0.014364553;0.000803391;0.345467202;0.043515818;0.187671186;0.036547719;yes;0.02276852;0.003892806
929050;2013;12.3;106.3042982;75.2;0.850312995;0.00780993;0.001282908;0.262010758;0.167539955;0.148648243;0.039736294;yes;0.024530219;0.004262612
929500;2008;11;58.84414103;83.8;0.532069396;0.007321641;0.000728504;0.315150396;0;0;0;yes;0.021880481;0.007289033
929500;2009;13;178.7308333;80.9;0.530402963;0.007935649;0.003619045;0.318447889;0;0;0;yes;0.021338898;0.006598115
929500;2010;9.6;113.7863889;89.7;0.545197678;0.007443032;-0.000372495;0.325891606;0;0;0;yes;0.018717924;0.005810544
929500;2011;10.9;181.1559226;92.1;0.54346549;0.008183235;-0.000107142;0.341054907;0.033862948;0.121290241;0.028737203;yes;0.017997884;0.006746876
929500;2012;11.4;138.6423611;79;0.543443723;0.006736623;-0.000344694;0.35762545;0.037586645;0.115088919;0.060754752;yes;0.01794562;0.006534937
929500;2013;9.2;139.4857991;76.4;0.542566055;0.007483969;-0.001140113;0.378300941;0.015689585;0.139628938;0.060478843;yes;0.017608703;0.005711336
930000;2008;8.3;58.84414103;81.5;0.37425246;0.009208231;0.002588161;0.199780346;0;0;0;no;0.017630101;0.008224713
930000;2009;8.6;58.08033164;82.7;0.379158399;0.009107885;0.008371126;0.233050259;0;0;0;yes;0.017311025;0.00735514
930000;2010;6.6;113.7863889;92.6;0.389989842;0.008450846;-0.002509266;0.22743282;0;0;0;no;0.012708594;0.00653465
930000;2011;7.4;180.0164489;0;0.391237949;0.01008369;-3.31E-05;0.223253449;0.033050628;0.16411176;0.030454748;no;0.011734708;0.007355855
930000;2012;6.5;149.6270833;0;0.38774586;0.005788479;0.000127073;0.26149466;0.052197583;0.104331837;0.077263826;yes;0.011458746;0.007173352
930000;2013;3.8;100.8269872;0;0.38970178;0.006737884;-9.10E-05;0.312069974;0.007437733;0.09451791;0.133863051;yes;0.010239299;0.006258561
932500;2008;13;58.84414103;81.8;0.824322448;0.007760602;-0.001257984;0.316512465;0;0;0;no;0.024586363;0.005274492
932500;2009;13.4;178.7308333;77.6;0.830124549;0.006950576;1.70E-05;0.360176275;0;0;0;yes;0.025065993;0.004749654
932500;2010;11.3;99.54388889;79.1;0.828317815;0.006949427;0.002071876;0.340515856;0;0;0;yes;0.023546319;0.004284513
932500;2011;12.5;181.1559226;87.6;0.821049066;0.006936271;-0.000288563;0.372402519;0.093340925;0.11893298;0.030698971;yes;0.022758799;0.004840448
932500;2012;9.7;97.721;87;0.821019302;0.007179329;-0.001124241;0.341959502;0.102066716;0.120506545;0.010552605;yes;0.023428871;0.004685959
932500;2013;8.6;134.7622698;81.4;0.81657227;0.006705847;-0.001009761;0.347355131;0.084711457;0.145145367;0.0141639;yes;0.021538219;0.004123178
933060;2008;16;117.0023077;75.7;0.947031514;0.004052567;8.52E-05;0.345060559;0;0;0;yes;0.028105037;0.003363813
933060;2009;19.1;59.4787422;72.5;0.947305313;0.00605876;-0.001073088;0.290222921;0;0;0;yes;0.028057583;0.002985037
933060;2010;14.4;111.1145958;94.4;0.943679172;0.003944249;0.001209368;0.323671507;0;0;0;yes;0.025870291;0.002736757
933060;2011;20.1;172.8798512;86.3;0.938660602;0.003704606;-0.000714914;0.325362954;0.014932905;0.084046884;0.022103543;yes;0.024890959;0.002989691
933060;2012;16.3;146.3277918;60.7;0.939462639;0.005903344;-2.53E-05;0.24994888;0.014582048;0.054702775;0;yes;0.025499933;0.002924638
933060;2013;21.2;205.2789103;98;0.940616375;0.003509829;-4.99E-05;0.242567196;0.043422504;0.059925651;0.028349369;yes;0.02484882;0.002589113
934031;2008;0.69;58.45388248;0;0.960379093;0.007232582;-0.000676579;0.860669355;0;0;0;yes;0.011856185;0.002734789
934031;2011;2.49;145.4296528;0;0.953297424;0.008552274;0.000892201;0.859640196;0;0;0;no;0.008593034;0.002453176
934031;2012;0.55;62.94066667;0;0.953301745;0.008447064;-0.001826161;0.859640832;0;0;0;no;0.008616528;0.002428004
937036;2008;19;117.0023077;85.2;0.951604564;0.002198961;0.001459512;0.377709832;0;0;0;no;0.027175718;0.003425018
937036;2009;18.5;170.6;72.6;0.946457676;0.002560942;-0.000467764;0.370391369;0;0;0;no;0.026772236;0.003092135
937036;2010;19.4;134.3238889;84.8;0.946544971;0.003629923;-0.002443961;0.369907173;0;0;0;no;0.025479762;0.002897537
937036;2011;14.2;57.99446571;54.9;0.942340441;0.002504378;-0.000466406;0.3839863;0.166361603;0.108783676;0;no;0.026659054;0.003153004
938210;2008;23.2;83.2385;92.5;0.91849638;0.003837386;0.000199161;0.328490785;0;0;0;no;0.025534449;0.003540496
938210;2009;21.6;170.6;83.8;0.921124897;0.002971289;-0.00043144;0.331182369;0;0;0;yes;0.02570949;0.003158655
938210;2010;18.2;134.3238889;98.8;0.91624064;0.003435457;0.000180913;0.337485611;0;0;0;yes;0.02472296;0.002927595
938210;2011;23.6;172.8798512;96.9;0.9160917;0.004127419;0.000464806;0.363236961;0.09621835;0.124373428;0.006669719;yes;0.023212261;0.00326365
938210;2012;21.8;146.3277918;81.8;0.912348343;0.003621848;-0.00099744;0.257848932;0.187045038;0.117232251;0.052026691;no;0.023288695;0.003196562
938210;2013;28;205.2789103;83.9;0.908276188;0.003557315;5.74E-05;0.272631858;0.119593695;0.200564705;0;no;0.022552613;0.002837674
941000;2008;23;117.0023077;79.3;0.869249504;0.009912095;0.000448956;0.102174485;0;0;0;no;0.023001855;0.004134286
941000;2009;24.2;170.6;76.4;0.864613926;0.010664042;-0.000418994;0.109203749;0;0;0;no;0.023114957;0.003759559
941000;2010;28.2;134.3238889;85.5;0.871265244;0.009766475;-0.001660493;0.122664007;0;0;0;no;0.023644115;0.003377086
941000;2011;25;57.99446571;90.8;0.871750872;0.009221091;0.001517072;0.117704526;0.311552821;0.310953946;0;no;0.022774319;0.003838155
941000;2013;21.4;232.36;59.9;0.855983413;0.011843271;0.000907231;0.105587857;0.344970327;0.232227028;0.018931954;no;0.021936638;0.00333481
943030;2008;0.57;103.227891;0;0.939483388;0.005967118;-0.001280212;1;0;0;0;no;0.02700839;0.002909573
943030;2009;0.42;91.99336172;0;0.918776696;0.005030961;-0.000418496;1;0;0;0;no;0.020853259;0.002602457
943030;2011;1.87;168.6998512;0;0.909252847;0.007220809;-0.001264742;1;0;0;0;no;0.028232081;0.002677998
944120;2008;9.1;93.38935134;75.5;0.909069404;0.008728331;-0.001876809;0.266494429;0;0;0;yes;0.02742756;0.003751535
944120;2009;14.4;173.64;81.8;0.892404136;0.007971917;-0.000812874;0.276347648;0;0;0;yes;0.025269014;0.003425633
944120;2010;13.9;166.6507222;80.9;0.887696367;0.008777733;-0.005956367;0.311044907;0;0;0;yes;0.028857957;0.003164199
944120;2011;14.4;113.852;83.2;0.88231873;0.008937216;-0.000311391;0.259348869;0.018767965;0;0.015877604;no;0.022637774;0.003446538
944120;2012;12;169.4159048;82.7;0.879884056;0.008091478;0.002823624;0.310202373;0.004941681;0;0.001047528;yes;0.025342347;0.003357022
944120;2013;12.5;196.2589103;87.3;0.882938838;0.006064618;0.000540394;0.26925042;0.00766148;0;0.016143644;no;0.024180104;0.002994558
945030;2008;15;93.38935134;64.5;0.929365705;0.004496073;-0.001549625;0.140304144;0;0;0;no;0.025429957;0.002408902
945030;2009;16.6;173.64;83.5;0.924345722;0.004447496;-0.001310337;0.139744672;0;0;0;no;0.024941726;0.002176234
945030;2010;23.1;166.6507222;80.6;0.92574689;0.004081622;-0.001339325;0.148410188;0;0;0;no;0.025265311;0.00205788
945030;2011;17;90.16158333;91.5;0.923803881;0.004371658;-0.001963016;0.15127931;0.050262377;0.051708894;0.070689292;no;0.023863914;0.002187429
945030;2012;15.1;169.4159048;81.3;0.926071727;0.004122739;-0.000540225;0.147997479;0.078364246;0.107912718;0.031980928;no;0.023846698;0.002122295
945030;2013;15.9;196.2589103;85.8;0.923249636;0.004197906;-0.001343804;0.136533373;0.03933946;0.049934081;0.096825418;no;0.022823246;0.001931535
947150;2008;14;71.32893233;82.4;0.986473052;0.005467767;-0.000481706;0.017310453;0;0;0;no;0.026055264;0.003290208
947150;2009;14;58.52982456;86;0.987301119;0.005255705;0.000617449;0.017295902;0;0;0;no;0.025816033;0.0029319
947150;2010;12.3;166.6507222;58;0.98891438;0.005328446;-0.001284273;0.018650406;0;0;0;no;0.02409374;0.002757825
947150;2011;19.1;113.852;78.4;0.972450882;0.004116251;-0.001423972;0.01332619;0.237958612;0;0.00317179;no;0.016357532;0.00298778
947150;2012;10.9;169.4159048;83.5;0.980938435;0.005369404;0.001291742;0.17835204;0;0;0;yes;0.021977918;0.002868336
947150;2013;11.5;196.2589103;63;0.98185488;0.005756839;0.001552956;0.17933042;0;0;0.003134827;yes;0.017770399;0.002601644
948022;2008;11.1;92.5945;78;0.63703834;0.003993166;0.000177741;0.398209958;0;0;0;yes;0.024686656;0.005010144
948022;2009;15.9;56.59141667;35.3;0.631973172;0.004259775;-0.000907764;0.386274242;0;0;0;yes;0.02503325;0.004526731
948022;2010;7.8;163.7777222;65.7;0.612321777;0.005168284;-0.000260852;0.372261092;0;0;0;yes;0.02550872;0.004443192
948022;2011;11;113.852;88.4;0.610591847;0.005363115;-0.000196342;0.434100923;0;0;0;yes;0.022700002;0.004652835
948022;2012;9.5;24.78204654;44.4;0.569880378;0.007423127;0.00044167;0.342645188;0.036846985;0;0;yes;0.02255569;0.00489633
948022;2013;11;48.81217262;69.3;0.573921177;0.00548376;0.00060738;0.33793231;0;0;0;yes;0.020034715;0.004408083
949013;2008;23.6;92.5945;85.9;0.939092138;0.00464475;-0.000450684;0.329492556;0;0;0;no;0.028195257;0.003334027
949013;2009;13.1;51.49760209;106;0.924885807;0.003845297;-0.000284601;0.319343578;0;0;0;no;0.028143681;0.003018002
949013;2010;10.6;69.93154746;0;0.935351509;0.003767516;-0.000573215;0.336907167;0;0;0;no;0.028983548;0.002801969
949013;2011;21.8;113.852;71;0.936541684;0.004512578;-0.000167617;0.314493461;0.000374201;0;0;no;0.026449909;0.002934232
949013;2012;10.9;152.6177918;78.2;0.931183699;0.004549478;-7.45E-05;0.286341056;0.008092466;0.018867781;0;no;0.027695159;0.002899712
949013;2013;8.8;196.2589103;77.1;0.928621077;0.003957909;0.000214958;0.304149621;0.077983231;0.015108301;0;no;0.025918527;0.00261539
952050;2008;10.5;33.93893233;94.7;0.867735782;0.003863945;-0.000126018;0.270926476;0;0;0;no;0.025549206;0.003164923
